Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
61,1979,20,Telangana,Khammam,47,59,1255.32,0,0,0,8.5,5.4,635.29,199.1,196.3,985.94,207.6,201.7,971.58,4,2,500,3,3,1000,0,0,0,0,0,0,0.9,0.2,222.22,7.7,2.3,298.7,71.66,7.52,104.94,19.8,16.9,853.54,3.2,0.3,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.31,17.2,770.95,0.2,1.2,6000,0.2,0,0,6.25,0.25,6.5,0,0.05,1.27
61,1980,20,Telangana,Khammam,117,156,1333.33,0,0,0,8.8,5.5,625,193.6,115.2,595.04,202.4,120.7,596.34,6,7,1166.67,5,6,1200,0,0,0,0,0,0,0.7,0.2,285.71,13,4.1,315.38,84.01,22.82,271.63,19.4,16.9,871.13,3.5,0.3,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,17.2,771.3,0.2,1.4,7000,0.2,0,0,6.02,0.18,6.2,0,0.02,0.61
61,1981,20,Telangana,Khammam,125,251,2008,0,0,0,9,4.5,500,175.6,116.9,665.72,184.6,121.4,657.64,7,5,714.29,7,8,1142.86,0,0,0,0,0,0,0.7,0.2,285.71,14,4.8,342.86,89.56,32.96,368.02,21.2,19,896.23,3.3,0.3,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.97,19.3,643.98,0.1,0.6,6000,0.2,0,0,7.55,0.18,7.73,0,0.07,1.51
61,1982,20,Telangana,Khammam,128.7,238.7,1854.7,0,0,0,10.2,5.7,558.82,134.1,115.7,862.79,144.3,121.4,841.3,5.4,6.6,1222.22,6,10.2,1700,0,0,0,0,0,0,0.9,0.3,333.33,15,1.7,113.33,87.49,45.82,523.72,27.1,26.3,970.48,3.1,0.2,64.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.96,26.5,780.33,0,0.1,0,0.2,0.1,500,1.79,0.33,2.11,0,0.07,2.47
61,1983,20,Telangana,Khammam,135.5,252.1,1860.52,0,0,0,9.2,3.9,423.91,75.5,49.9,660.93,84.7,53.8,635.18,5,3.5,700,6,9.4,1566.67,0,0,0,0,0,0,0.8,0.3,375,18.3,6,327.87,94.75,40.43,426.7,29.3,30.4,1037.54,3.1,0.2,64.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.56,30.6,773.51,0.4,2.5,6250,0.2,0.1,500,12.54,0.47,13.02,0,0.07,2.37
61,1984,20,Telangana,Khammam,77,106.2,1379.22,0,0,0,5.3,2.4,452.83,106.4,73.8,693.61,111.7,76.2,682.18,4,0.9,225,5.2,7.7,1480.77,0,0,0,0,0,0,0.2,0.1,500,13.7,4.9,357.66,82.16,26.14,318.16,26.4,25.1,950.76,5.5,0.5,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,25.6,778.12,0.4,3.3,8250,2.6,0.3,115.38,12.56,0.33,12.89,0,0.07,2.56
61,1985,20,Telangana,Khammam,136.4,240.9,1766.13,0,0,0,6.5,3.5,538.46,79.4,58.8,740.55,85.9,62.3,725.26,4.1,1.6,390.24,5,7.3,1460,0,0,0,0,0,0,0.2,0.1,500,15.8,7.9,500,78,33.52,429.74,29.1,32.8,1127.15,5.9,0.7,118.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.66,33.5,939.43,0.6,4.2,7000,9.8,1.6,163.27,14.17,0.19,14.36,0,0.01,2.02
61,1986,20,Telangana,Khammam,129,215,1666.67,0,0,0,6.3,3.4,539.68,84.3,57.1,677.34,90.6,60.5,667.77,4,1,250,6,9,1500,0,0,0,0,0,0,0.1,0,0,16,9,562.5,76.07,23.48,308.66,31,39,1258.06,5.8,0.7,120.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54,39.7,1086.48,0.5,3.4,6800,9,1,111.11,15.62,0.6,16.22,0,0.04,1.27
61,1987,20,Telangana,Khammam,100,171,1710,0,0,0,4.3,2.8,651.16,73,65.6,898.63,77.3,68.4,884.86,3,1,333.33,7.5,12.1,1613.33,0,0,0,0,0,0,0.1,0,0,22,7,318.18,88.58,40.13,453.04,44,46,1045.45,5.5,0.9,163.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.71,46.9,857.25,0,0,0,12,4,333.33,19.18,0.82,20,0,0.01,4.5
61,1988,20,Telangana,Khammam,154,378.6,2458.44,0,0,0,8.3,3.6,433.73,64.4,30.2,468.94,72.7,33.8,464.92,2.6,0.9,346.15,6.1,10.8,1770.49,0,0,0,0,0,0,0.1,0,0,24.8,7.6,306.45,79.32,60.13,758.07,34.8,41.2,1183.91,6,0.5,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,500,0,0,0,43.55,41.8,959.82,0.9,6.6,7333.33,17.2,1.2,69.77,25.98,1.13,27.11,0,0.03,5.79
61,1989,20,Telangana,Khammam,162.2,382.1,2355.73,0,0,0,7.5,4.93,657.33,42.4,26.98,636.32,49.9,31.91,639.48,0.6,0.5,833.33,6.9,13.76,1994.2,0,0,0,0,0,0,0.1,0,0,31.4,14.7,468.15,82.52,30.55,370.21,33.3,40.7,1222.22,8.3,0.9,108.43,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1000,0,0,0,39.12,41.7,1065.95,1.1,8.6,7818.18,32.1,7.9,246.11,29.69,1.44,31.13,0,0.03,7.08
61,1990,20,Telangana,Khammam,165.49,375.67,2270.05,0,0,0,7.9,5.68,718.99,40.8,21.34,523.04,48.69,27.01,554.73,1.33,0.53,398.5,9.24,18.26,1976.19,0.02,0.02,1000,0,0,0,0.16,0.07,437.5,27.52,13.79,501.09,81.73,25.7,314.45,36.99,42.87,1158.96,9.24,0.83,89.83,0,0,0,0,0,0,0.02,0.01,500,0,0,0,0.39,0.25,641.03,0,0,0,47.04,43.96,934.52,1.5,11.2,7466.67,32.11,7.79,242.6,32.55,1.87,34.42,0,0.03,5.61
61,1991,20,Telangana,Khammam,160.04,363.62,2272.06,0,0,0,7.37,3.21,435.55,35.64,23.09,647.87,43.01,26.3,611.49,1.02,0.3,294.12,10.46,20.02,1913.96,0,0.01,0,0,0,0,0.23,0.08,347.83,28.75,13.94,484.87,84.58,36.4,430.36,38.03,42.06,1105.97,8.45,1.13,133.73,0,0,0,0,0.14,0,0,0,0,0,0,0,2.33,2.2,944.21,0,0,0,49.27,46,933.63,2.57,19.78,7696.5,32.68,12.62,386.17,33.69,1.99,35.68,0,0.05,5.07
61,1992,20,Telangana,Khammam,148.9,294.42,1977.3,0,0,0,6.18,5.73,927.18,33.22,20.76,624.92,39.4,26.5,672.59,0.58,0.18,310.34,12.03,40.78,3389.86,0.04,0.04,1000,0,0,0,0.23,0.07,304.35,24.49,9.06,369.95,77.1,34.97,453.57,32.43,41.39,1276.29,7.15,1.67,233.57,0,0,0,0,0.09,0,0,0,0,0.02,0,0,3.72,3.06,822.58,0,0,0,43.82,46,1049.75,1.47,10.31,7013.61,43.77,10.16,232.12,36.64,1.45,38.09,0,0.01,4.16
61,1993,20,Telangana,Khammam,145,363,2503.45,0,0,0,4,3,750,43,29,674.42,47,32,680.85,1,0,0,15,42,2800,0,0,0,0,0,0,0,0,0,29,14,482.76,81,34,419.75,35,34,971.43,11,2,181.82,0,0,0,0,0,0,0,0,0,0.15,0.03,200,5,4,800,0,0,0,51,40,784.31,3,16,5333.33,40,13.6,340,37.85,1.63,39.47,0,0.04,4.01
61,1994,20,Telangana,Khammam,171,452,2643.27,0,0,0,4,3,750,30,17,566.67,34,20,588.24,1,0,0,17,54,3176.47,0,0,0,0,0,0,0,0,0,27,14,518.52,69,23,333.33,26,32,1230.77,11,1,90.91,0.01,0,0,0.08,0.04,500,0,0,0,0,0,0,11,8,727.27,0,0,0,47,41,872.34,2,14,7000,56,18.87,336.96,41.2,1.75,42.95,0,0.04,4.54
61,1995,20,Telangana,Khammam,129,304,2356.59,0,0,0,4,3,750,26,14,538.46,30,17,566.67,0,0,0,19,57,3000,0,0,0,0,0,0,0,0,0,25,10,400,61.7,22.19,359.64,22,25,1136.36,9,1,111.11,0,0,0,0,0,0,0,0,0,0,0,0,10,6,600,0,0,0,41,32,780.49,2,15,7500,73,13.77,188.63,41.34,1.67,43.01,0,0.01,3.9
61,1996,20,Telangana,Khammam,183,476,2601.09,0,0,0,4,3,750,23,12,521.74,27,15,555.56,0,0,0,18,58,3222.22,0,0,0,0,0,0,0,0,0,27,13,481.48,58.17,27.58,474.13,17,24,1411.76,9,2,222.22,0,0,0,0,0,0,0,0,0,0,0,0,4,3,750,0,0,0,30,28,933.33,2,15,7500,72,13.09,181.81,42.77,1.78,44.55,0,0,4.18
61,1997,20,Telangana,Khammam,130,269,2069.23,0,0,0,3,2,666.67,22,16,727.27,25,18,720,1,0,0,25,73,2920,0,0,0,0,0,0,0,0,0,26,8,307.69,51.91,22.61,435.56,19,23,1210.53,9,1,111.11,0,0,0,0,0,0,0,0,0,0,0,0,4,2,500,0,0,0,32.81,26,792.44,2,17,8500,71,15.13,213.1,43.28,1.93,45.21,0,0,4
61,1998,20,Telangana,Khammam,186,508,2731.18,0,0,0,4,3,750,22,14,636.36,26,17,653.85,1,0,0,18,48,2666.67,0,0,0,0,0,0,0,0,0,24,12,500,46.12,22.61,490.24,14,17,1214.29,10,1,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,500,0,0,0,26.86,19,707.37,3,34,11333.33,88,24.31,276.25,43.13,2.38,45.51,0,0.01,4.26
61,1999,20,Telangana,Khammam,177.52,400.01,2253.32,0,0,0,3.09,2.3,744.34,17.56,9.64,548.97,20.65,11.94,578.21,0.42,0.25,595.24,19.76,77.48,3921.05,0.01,0.02,2000,0,0,0,0.02,0.01,500,25.38,14.67,578.01,40.92,19.24,470.19,8.37,12.55,1499.4,9.67,1.44,148.91,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.39,735.85,0,0,0,20.35,14.38,706.63,4.89,30.8,6298.57,80.8,23.67,292.95,43.92,2.27,46.18,0,0.02,2.95
61,2000,20,Telangana,Khammam,183.31,504.3,2751.08,0,0,0,1.24,1.17,943.55,11.42,6.79,594.57,12.66,7.96,628.75,0.31,0.19,612.9,21.06,66.1,3138.65,0.02,0.02,1000,0,0,0,0.03,0.02,666.67,26.39,14.36,544.15,44.37,26.51,597.48,7.45,10.79,1448.32,8.52,1.37,160.8,0.03,0.01,333.33,0,0,0,0.02,0.01,500,0,0,0,0.08,0.07,875,0,0,0,17.61,12.24,695.06,5.78,30.07,5202.42,82.88,32.65,393.94,44.2,2.34,46.53,0,0.01,2.56
61,2001,20,Telangana,Khammam,138.26,392.63,2839.79,0,0,0,2.75,3.44,1250.91,12.19,8.38,687.45,14.94,11.81,790.5,0.2,0.09,450,16.2,49.84,3076.54,0.01,0.01,1000,0,0,0,0.14,0.16,1142.86,21.65,10.28,474.83,38.89,14.77,379.79,6.04,10.04,1662.25,8.08,1.25,154.7,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,15.69,11.79,751.43,8.14,42.06,5167.08,99.04,35.46,358.04,44.64,2.28,46.91,0,0,1.56
61,2002,20,Telangana,Khammam,104,181,1740.38,0,0,0,2,2,1000,8,5,625,10,7,700,0,0,0,22,33,1500,0,0,0,0,0,0,0,0,0,25,11,440,38.72,13.89,358.73,4,5,1250,10,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44,6,388.6,7,35,5000,70,19.89,284.14,45.96,2.45,48.41,0,0,2.09
61,2003,20,Telangana,Khammam,142.11,412.48,2902.54,0,0,0,2.06,1.35,655.34,9.88,13.4,1356.28,11.94,14.74,1234.51,0.74,0.45,608.11,25.57,113.64,4444.27,0.01,0.01,1000,0,0,0,0.24,0.29,1208.33,29.95,15.81,527.88,59.46,27.08,455.43,6.72,8.22,1223.21,13.49,2.12,157.15,0,0,0,0,0,0,0.05,0.02,400,0,0,0,0.72,0.78,1083.33,0,0,0,22.46,11.14,495.99,3.31,24.79,7489.43,76.34,30,392.98,46.1,2.94,49.04,0,0,2.22
61,2004,20,Telangana,Khammam,162.6,474.09,2915.68,0,0,0,0.54,0.33,611.11,6.22,4.62,742.77,6.76,4.95,732.25,0.2,0.06,300,23.31,72.04,3090.52,0.01,0.02,2000,0,0,0,0.2,0.18,900,27.54,15.64,567.9,42.07,21.96,521.99,6.06,7.94,1310.23,8.11,1.91,235.51,0,0,0,0,0,0,0.02,0.01,500,0,0,0,0.36,0.2,555.56,0,0,0,15.86,10.05,633.67,3.62,25.37,7008.29,105.4,41.21,390.99,47.13,2.93,50.06,0,0,3.27
61,2005,20,Telangana,Khammam,200.09,530.96,2653.61,0,0,0,0.29,0.26,896.55,4.74,3.29,694.09,5.04,3.54,702.38,0.26,0.17,653.85,33.24,114.84,3454.87,0.01,0.02,2000,0,0,0,0.11,0.16,1454.55,26.74,16.5,617.05,35.6,21.33,599.16,6.03,8.28,1373.13,7.56,1.93,255.29,0,0,0,0.02,0.01,500,0.01,0,0,0,0,0,0.5,0.52,1040,0,0,0,15.82,10.75,679.52,8.35,34.62,4146.11,109.75,37.43,341.05,46.02,3.5,49.52,0,0.01,6.12
61,2006,20,Telangana,Khammam,178.2,448.12,2514.7,0,0,0,0.21,0.19,904.76,4.27,3.66,857.14,4.48,3.85,859.37,0.04,0.01,250,27.49,141.02,5129.87,0.01,0.01,1000,0,0,0,0.22,0.3,1363.64,22.92,12.49,544.94,35.96,24.19,672.69,5.36,8.67,1617.54,5.53,1.24,224.23,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.39,1181.82,0,0,0,13.26,33.96,2561.09,8.38,57.31,6838.9,110.1,42.39,385.01,45.79,3.13,48.92,0,0,11.84
61,2007,20,Telangana,Khammam,176.28,548.2,3109.83,0,0,0,0.23,0.3,1304.35,3.1,3.66,1180.65,3.33,3.96,1189.19,0.06,0.04,666.67,28.53,178.02,6239.75,0.01,0.02,2000,0,0,0,0.14,0.2,1428.57,18.87,10.87,576.05,38.24,26.16,684.1,6.57,9.55,1453.58,5.14,1.3,252.92,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.37,1356.44,0,0,0,15.01,37.57,2503,8.63,57.96,6716.11,118.51,64.47,544,45.31,3.12,48.43,0,0.02,11.8
61,2008,20,Telangana,Khammam,194.8,595.61,3057.55,0,0,0,0.27,0.36,1333.33,2.89,2.55,882.35,3.16,2.9,917.72,0.04,0.03,750,37.65,246.76,6554.05,0.02,0.03,1500,0,0,0,0.18,0.29,1611.11,14.68,8.75,596.05,29,16.85,581.03,6.8,10.88,1600,5.08,1.56,307.09,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.19,1187.5,0,0,0,15.82,51.92,3281.92,4.3,29.08,6762.79,124.52,53.92,433.02,41.56,2.71,44.27,0,0.01,4.34
61,2009,20,Telangana,Khammam,103.1,306.5,2972.84,0,0,0,0.19,0.14,736.84,8.14,6.44,791.15,8.34,6.58,788.97,0.03,0.02,666.67,36.99,181.97,4919.44,0.02,0.01,500,0,0,0,0.15,0.21,1400,12.39,5.92,477.8,30.85,12.84,416.21,6.58,9.23,1402.74,4.37,0.76,173.91,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,1000,0,0,0,14.88,75.52,5075.27,3.02,11.45,3791.39,131.9,51.05,387.04,40.9,2.89,43.79,0,0,1.38
61,2010,20,Telangana,Khammam,218.25,704.07,3225.98,0,0,0,0.14,0.11,785.71,2.38,2.18,915.97,2.51,2.3,916.33,0.01,0,0,35.06,216.14,6164.86,0,0,0,0,0,0,0.3,0.41,1366.67,14.87,5.53,371.89,32.42,20.73,639.42,6.4,12.05,1882.81,5.27,1.04,197.34,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.27,1080,0.01,0.02,2000,15.36,53.91,3509.77,6.75,28.98,4293.33,148.65,69.1,464.85,39,3.36,42.36,0,0,1.43
61,2011,20,Telangana,Khammam,165.31,411.69,2490.41,0,0,0,0.06,0.1,1666.67,1.95,0.88,451.28,2.02,0.98,485.15,0,0,0,27.4,136.59,4985.04,0,0,0,0,0,0,0.25,0.22,880,6.05,2.29,378.51,20.9,16.18,774.16,5.35,9.42,1760.75,2.42,0.5,206.61,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,1000,0.02,0.03,1500,11.44,54.32,4748.25,9.11,42.59,4675.08,171.68,35.88,208.99,39.23,3.16,42.39,0,0,2.95
61,2012,20,Telangana,Khammam,153.84,473.08,3075.14,0,0,0,0.04,0.03,750,1.94,1.87,963.92,1.98,1.9,959.6,0,0,0,32.06,172.46,5379.29,0,0,0,0,0,0,0.22,0.32,1454.55,3.53,1.41,399.43,21.68,16.58,764.76,6.51,10.45,1605.22,2.44,0.5,204.92,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.17,1133.33,0.02,0.03,1500,13.48,84.76,6287.83,10.64,50.74,4768.8,184.77,85.92,465.01,36.09,2.84,38.93,0,0,1.38
61,2013,20,Telangana,Khammam,191.78,575.28,2999.69,0,0,0,0,0,0,0.36,0.34,944.44,0.36,0.34,944.44,0.01,0.01,1000,37.24,203.7,5469.92,0,0,0,0,0,0,0.09,0.15,1666.67,2.06,1.18,572.82,19.35,16.53,854.26,6.37,10.58,1660.91,3.67,0.91,247.96,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,1000,0.09,0.15,1666.67,14.24,55.84,3921.35,5.14,49,9533.07,175.05,98.77,564.24,34.6,2.87,37.47,0,0,1.56
61,2014,20,Telangana,Khammam,145.71,456.18,3130.74,0,0,0,0,0,0,0.53,0.6,1132.08,0.53,0.6,1132.08,0,0,0,32.8,161.02,4909.15,0,0,0,0,0,0,0.02,0.03,1500,1.96,1.02,520.41,14.68,8.84,602.18,4.38,8.21,1874.43,1.13,0.16,141.59,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.1,1428.57,0,0,0,9.33,97.63,10464.09,5.58,46.41,8317.2,157.42,87.17,553.74,33.37,2.99,36.36,0,0,0.37
61,2015,20,Telangana,Khammam,121.72,369.34,3034.34,0,0,0,0,0,0,0.24,0.19,791.67,0.24,0.19,791.67,0,0,0,20.63,102.1,4949.1,0,0,0,0,0,0,0.01,0,0,2.86,1.65,576.92,13.29,10.47,787.48,5.43,14.68,2703.5,0.45,0.13,288.89,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.1,1250,0,0,0,9.71,94.85,9768.28,5.42,44.44,8198.95,154.99,83.52,538.87,28.97,3.49,32.46,0,0.01,0.19
61,2016,20,Telangana,Khammam,121,445.76,3683.86,0,0,0,0,0,1000,0.55,0.55,998.91,0.55,0.55,998.91,0.02,0.02,868.85,24.5,138.44,5650.88,0,0,0,0,0,0,0.04,0.06,1293.33,7.17,3.26,454.48,26.39,15.39,583.28,6.45,11.02,1707.24,0.66,0.32,482.6,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.07,1794.87,0.04,0.04,1149.73,0,0,0,6.56,37.89,5776.49,119.45,72.34,605.61,18.47,2.28,20.74,0,0.03,0.27
61,2017,20,Telangana,Khammam,161.32,512.4,3176.26,0,0,0,0.01,0.01,914.29,0.59,0.74,1258.83,0.6,0.75,1250.83,0,0,1000,40.99,251.82,6142.77,0,0,0,0,0,0,0.02,0.03,1553.19,4.8,4.05,842.72,16.2,9.85,608.04,4.76,9.75,2046.68,0.25,0.13,510.47,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,2118.64,0.02,0.03,1613.86,0,0,0,5.06,38.59,7631.65,143.17,99.72,696.5,16.55,2.09,18.64,0,0.03,0.26
62,1966,20,Telangana,Karimnagar,150,200,1333.33,0.5,0.1,200,74.2,25.2,339.62,49.3,20.6,417.85,123.5,45.8,370.85,0,0,0,74,59,797.3,0,0,0,0,0,0,5,0.3,60,9,3,333.33,91.06,6.69,73.5,25,14,560,49.6,3.8,76.61,0,0,0,0.01,0,0,4.2,0.6,142.86,0,0,0,0,0,0,0,0,0,79.24,18.4,232.21,0.4,2.8,7000,2,0,0,1.95,2.55,4.5,0,0.29,0.27
62,1967,20,Telangana,Karimnagar,137,160,1167.88,0.4,0.1,250,69.8,27.8,398.28,51.9,25.4,489.4,121.7,53.2,437.14,0,0,0,73,99,1356.16,0,0,0,0,0,0,4,0.4,100,7,3,428.57,98.19,7.12,72.53,28,20,714.29,46,4.1,89.13,0.1,0,0,0.16,0.03,156.25,4.6,0.8,173.91,0,0,0,0,0,0,0,0,0,79.12,25.22,318.71,0.2,1.7,8500,2,0,0,2.04,0.51,2.55,0,0.25,0.08
62,1968,20,Telangana,Karimnagar,54.1,55,1016.64,0.4,0.1,250,63.4,23,362.78,50.9,25,491.16,114.3,48,419.95,0,0,0,73.6,93,1263.59,0.1,0,0,0,0,0,4.2,0.4,95.24,7.7,4,519.48,100.64,4.73,46.97,21.5,18,837.21,44,6.2,140.91,0,0,0,0.31,0,0,3.9,0.9,230.77,0,0,0,0,0,0,0,0,0,69.62,25.1,360.53,0.2,1.2,6000,1.5,0,0,1.9,0.42,2.32,0,0.2,0.12
62,1969,20,Telangana,Karimnagar,113.2,148.1,1308.3,0.7,0.2,285.71,69.3,39.6,571.43,52,16.2,311.54,121.3,55.8,460.02,0,0,0,79,91.1,1153.16,0.1,0,0,0,0,0,4.7,0.5,106.38,7,1.9,271.43,101.59,7.53,74.12,26.4,18.2,689.39,45.4,6.1,134.36,0,0,0,0.12,0.02,166.67,4.4,1.1,250,0,0,0,0,0,0,0,0,0,76.37,25.42,332.85,0.2,1.5,7500,2.3,0.2,86.96,1.69,0.76,2.45,0,0.32,0.03
62,1970,20,Telangana,Karimnagar,126.3,165.1,1307.21,0.9,0.5,555.56,70.8,34.3,484.46,57.2,10.4,181.82,128,44.7,349.22,0,0,0,80.4,120.2,1495.02,0.1,0.1,1000,0,0,0,4.6,1.4,304.35,8,2.4,300,105.13,32.11,305.43,31.4,26.6,847.13,42.7,4.8,112.41,0,0,0,0.03,0.01,333.33,4.8,1,208.33,0,0,0,0,0,0,0,0,0,78.97,32.41,410.41,0.3,2.3,7666.67,1.9,0.1,52.63,1.76,0.97,2.73,0,0.33,0.02
62,1971,20,Telangana,Karimnagar,68,96.9,1425,0.7,0.4,571.43,59.1,41.8,707.28,51.1,17.4,340.51,110.2,59.2,537.21,0,0,0,84,114.5,1363.1,0.1,0,0,0,0,0,4.7,1.2,255.32,7.8,1.7,217.95,98.45,13.24,134.48,34.5,27.7,802.9,40,3.5,87.5,0,0,0,0.03,0.01,333.33,6,1.2,200,0,0,0,0,0,0,0,0,0,84.92,32.41,381.65,0.1,0.9,9000,2.9,0.3,103.45,1.88,0.51,2.39,0.02,0.25,0.02
62,1972,20,Telangana,Karimnagar,91.8,129.5,1410.68,0.9,0.5,555.56,64.6,27.5,425.7,51.6,25.2,488.37,116.2,52.7,453.53,0,0,0,86.3,102,1181.92,0,0,0,0,0,0,9.1,1.8,197.8,8,1.5,187.5,91.33,12.9,141.25,34.2,19.9,581.87,31.4,2.3,73.25,0,0,0,0.1,0.01,100,7.6,1.3,171.05,0,0,0,0,0,0,0,0,0,76.36,23.51,307.88,0.2,1.4,7000,2,0.2,100,1.92,0.54,2.45,0,0.28,0.18
62,1973,20,Telangana,Karimnagar,157.1,295.4,1880.33,0.7,0.5,714.29,78.9,71,899.87,47.1,23.2,492.57,126,94.2,747.62,0,0,0,85.6,137,1600.47,0,0,0,0,0,0,3.9,1.1,282.05,8.6,1.7,197.67,101.32,31.06,306.55,29,29.2,1006.9,34.3,4.4,128.28,0,0,0,0,0,0,18.9,6.7,354.5,0,0,0,0,0,0,0,0,0,91.14,40.3,442.18,0.3,2.3,7666.67,0.8,0.1,125,1.34,0.75,2.08,0.06,0.22,0.05
62,1974,20,Telangana,Karimnagar,134.9,245.3,1818.38,0.5,0.4,800,66.8,38.3,573.35,48,32.4,675,114.8,70.7,615.85,0,0,0,91,149,1637.36,0,0,0,0,0,0,4.2,1.8,428.57,7.6,2.4,315.79,109.01,22.29,204.48,39,33.6,861.54,16.2,1.6,98.77,0,0,0,0.2,0,0,13.8,7.4,536.23,0,0,0,0,0,0,0,0,0,56.66,42.6,751.85,0.1,0.8,8000,1.1,0.1,90.91,1.72,0.53,2.25,0.01,0.15,0.04
62,1975,20,Telangana,Karimnagar,156.3,287.2,1837.49,0.7,0.6,857.14,72.4,45.2,624.31,49.7,21.4,430.58,122.1,66.6,545.45,0.1,0,0,91.8,174.9,1905.23,0,0,0,0,0,0,4.6,1.9,413.04,10.3,2,194.17,113.07,19.09,168.83,20.2,18,891.09,9.7,1.1,113.4,0,0,0,0,0,0,4.2,1.5,357.14,0,0,0,0,0,0,0,0,0,34.32,20.6,600.23,0.1,0.8,8000,0.1,0,0,1.81,0.34,2.15,0,0.14,0.03
